,amort,curr_assets,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,material_exp,personnel_exp,sales,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,year,nace_main,ind2,ind,urban_m,operates_within_2_years,liquidity_ratio,profit_margin,leverage_ratio,founded_year,Idade_da_empresa,region_m_encoded
244237,17892.591796875,2041848.125,0.0,0.0,0.0,11.030955397642265,11.317958541474235,2129.629638671875,11.790564777297387,15.531748838970303,298907.40625,15.622015279656827,7.524481248257534,10.995862525887096,0.0,365,0.0,2012,2620.0,26.0,2.0,1,1,0.006191020501458826,0.01299766917493578,3.4103828548452815,1993,19.0,0
244287,522.2222290039064,17362.962890625,0.0,0.0,0.0,9.534373113705882,8.789913873945782,0.0,0.0,6.7485858720074265,351.8518371582031,2.307063518816732,5.917199843171274,9.534373113705882,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,1.0104012288755189,0.6975524612524506,0.0868611214943348,1997,15.0,1
244298,51.85185241699219,27251.8515625,5.408167817859579,0.0,-222.22222900390625,8.991940191740838,6.934325058660005,0.0,9.000199865121278,9.613400115554844,3029.629638671875,2.381000844489654,9.988691258260634,8.991940191740838,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.2566820163389075,0.048928431127740556,0.2657359732120232,1998,14.0,0
244322,729.629638671875,1440.74072265625,0.0,0.0,0.0,6.2529024088514555,7.4258213267208655,0.0,6.613980628421677,8.547305636637423,6340.74072265625,2.358570660100585,6.657725730455994,6.2529024088514555,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.026474128077393508,0.10794140067160092,-1.1458907509856244,2006,6.0,0
244353,0.0,17425.92578125,0.0,0.0,0.0,0.0,10.694825437050941,0.0,0.0,7.931098414776163,8974.07421875,2.4799803589333074,9.315790903113744,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,35.90526373216626,0.018044618704522657,0.6333333223470049,2006,6.0,1
244378,372418.53125,4483703.5,5.226741773405311,1781.4814453125,1596.2962646484375,14.646298737636341,13.970763094809783,2474.073974609375,13.44664662925551,15.816909608952152,3803592.5,16.38404900539152,14.264815980877616,14.644703109081462,0.0,365,0.0,2012,3020.0,30.0,1.0,2,1,0.2283196924189499,0.08519227138792745,0.6906810077247512,1992,20.0,1
244395,2759.25927734375,8025.92578125,0.0,0.0,0.0,8.032287989436517,7.313886831633462,51.85185241699219,0.0,8.3527290117706,6544.4443359375,2.364259276618075,9.826580459163543,8.015302870464303,0.0,365,0.0,2012,3250.0,32.0,3.0,2,1,8.986486481972381,0.08807162267297446,0.02533378898198194,2007,5.0,2
244402,1129.629638671875,22514.814453125,0.0,0.0,0.0,8.788220692840495,7.273606497695037,0.0,9.99513273252255,11.182117857127016,25962.962890625,2.527367244201259,7.706712849577192,8.788220692840495,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.05713272065958015,0.012387429408045244,0.5601271956015487,2008,4.0,0
244442,5848.14794921875,67307.40625,0.0,0.0,0.0,8.71072937915357,10.543123623443106,0.0,7.343066823047265,11.875490030985144,30103.703125,2.5869664726396513,9.826580459163543,8.71072937915357,0.0,365,0.0,2012,2740.0,27.0,2.0,2,1,0.6027008545888591,0.028385470538832957,2.9614076334403205,1996,16.0,0
244455,3829.629638671875,36181.48046875,0.0,0.0,0.0,8.250784465183136,8.577047111906923,0.0,7.387594640519788,11.057001192287546,17259.259765625,2.5173391746546048,7.524481248257534,8.250784465183136,0.0,365,0.0,2012,5630.0,56.0,3.0,3,1,1.337474782234534,0.05372761183179224,0.3464464474239865,2008,4.0,2
244469,35729.62890625,115703.703125,0.0,55414.81640625,55414.81640625,13.812949030051069,11.388842243898956,0.0,9.641465993010465,13.000047356715143,164762.96875,13.44449125964647,11.743457094598087,13.812949030051069,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,1.6372056552604801,0.1178747058323764,0.06384591078615537,2002,10.0,1
244481,7933.33349609375,95096.296875,0.0,0.0,0.0,10.640143770530845,10.860299458688665,0.0,0.0,11.53164800550618,49355.5546875,2.5867070100977005,9.315790903113744,10.640143770530845,0.0,365,0.0,2012,2630.0,26.0,2.0,3,1,0.7982323023649218,0.0,1.416378691199985,1996,16.0,0
244493,7914.81494140625,969022.25,0.0,0.0,0.0,10.2246675356412,10.92134964590715,288.8888854980469,11.82806781040699,14.97458855386178,401870.375,15.120225489591586,10.925156784281393,10.214135829175746,0.0,365,0.0,2012,2829.0,28.0,2.0,1,1,0.34902055456906866,0.014567125302816631,2.2543139026040238,1990,22.0,0
244499,1448.148193359375,7640.74072265625,0.0,0.0,0.0,8.354473759282387,9.055318316517678,0.0,0.0,9.517898598432753,3362.962890625,2.41514080333322,7.524481248257534,8.354473759282387,0.0,365,0.0,2012,5510.0,55.0,3.0,2,1,4.005012408768048,0.0015275656115367518,0.14194237151600914,2011,1.0,1
244530,74.0740737915039,125033.34375,0.0,0.0,0.0,0.0,9.306078105962781,0.0,0.0,10.447024543426574,47385.18359375,2.5271496788981644,7.524481248257534,0.0,0.0,365,0.0,2012,5510.0,55.0,3.0,3,0,0.0007607937192802127,0.0930301138911643,0.8769599033435694,2011,1.0,2
244580,4892.5927734375,872496.3125,6.099072565755355,0.0,-444.4444580078125,12.516945784608899,9.760444437096938,511.1111145019531,13.36946229399913,13.969007953018924,191748.140625,14.024108127580098,10.163037313125784,12.515071364014306,0.0,365,0.0,2012,2651.0,26.0,2.0,2,1,0.022615337967942607,0.006027790968268246,2.5973993739200654,1993,7.0,1
244665,0.0,66.66666412353516,0.0,2888.888916015625,2888.888916015625,0.0,7.920392673922802,0.0,0.0,3.731477671729219,77.77777862548828,0.0,7.301472614984114,0.0,0.6931471805599453,0,0.6931471805599453,2012,5630.0,56.0,3.0,2,0,3.3333334477742556,0.0,0.19999998626709026,2003,9.0,2
244679,988.888916015625,31703.703125,0.0,0.0,0.0,6.717715094057181,8.751984193922244,0.0,9.067354943850363,11.66803666549261,21133.333984375,2.5563747634018803,7.524481248257534,6.717715094057181,0.0,365,0.0,2012,3320.0,33.0,2.0,3,1,0.15947878526801462,0.04162534397287436,78.12612319429863,2011,1.0,1
244711,648.1481323242188,15181.4814453125,0.0,0.0,0.0,9.79405909519216,8.572852103744342,0.0,9.129078097691325,10.100556278631561,11159.2587890625,2.454619565548574,7.01401536549069,9.79405909519216,0.0,365,0.0,2012,2670.0,26.0,2.0,2,1,1.7632468916186013,0.11901601788591755,0.11015896905477236,1991,21.0,1
244765,625.9259033203125,36833.33203125,0.0,0.0,0.0,7.608778769484159,9.972230783490474,0.0,9.188727032110258,11.145733468237852,38596.296875,2.5524900551461855,9.315790903113744,7.608778769484159,0.0,365,0.0,2012,3314.0,33.0,2.0,1,1,8.825842015618361,0.14688584994557688,0.03873213860736733,1991,21.0,0
244780,859.25927734375,13555.5556640625,0.0,0.0,0.0,7.4668842017661685,9.586051095566795,0.0,7.5883611939376365,11.592464488123705,66592.59375,2.5724215742244523,8.217358538114986,7.4668842017661685,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.07634628327102505,0.07303278374804124,-1.4279688151979029,2009,3.0,0
244839,137.0370330810547,48422.22265625,0.0,0.0,0.0,4.953999599485668,7.458378396083718,0.0,0.0,8.498704774386066,6688.888671875,2.3022846360276175,4.318475276683786,4.953999599485668,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,2.127946189839572,0.1930307207956048,0.6261937259370391,2001,11.0,0
244903,1074.0740966796875,60285.18359375,0.0,0.0,0.0,7.416957393186581,8.210335865140879,0.0,10.773949146136085,11.495261862391148,55703.703125,2.561835768944939,7.524481248257534,7.416957393186581,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.059702889909884746,0.02224960362062978,-4.625840071836723,2009,3.0,0
244934,1333.3333740234375,15222.22265625,0.0,0.0,0.0,10.918065208289805,9.37027426881828,0.0,0.0,10.410223732162127,0.0,0.0,9.826580459163543,10.918065208289805,0.0,365,0.0,2012,5520.0,55.0,3.0,3,0,0.0,0.0,0.0,1992,7.0,0
244956,2270.370361328125,14159.2587890625,0.0,0.0,0.0,9.445345174696087,8.679104167593149,0.0,6.541884742496973,10.001868739948677,20677.77734375,2.4715357125809314,7.046776245475829,9.445345174696087,0.0,365,0.0,2012,2790.0,27.0,2.0,2,1,1.0220791230278505,0.10722577244918119,0.18894489592592364,1994,18.0,1
244969,451.8518371582031,15500.0,0.0,0.0,0.0,9.652951413664342,7.772783863187625,0.0,0.0,8.982682005532975,237.0370330810547,2.3305183686566844,7.524481248257534,9.26555433474689,0.0,365,0.0,2012,2651.0,26.0,2.0,1,1,2.3128377739181123,0.19869146477624344,0.21424434992936817,1997,15.0,0
245056,10429.6298828125,16525.92578125,0.0,2040.74072265625,2040.74072265625,11.467628547771588,7.853633540688836,0.0,8.567231274527495,11.790031495227323,22407.408203125,2.5660048968195306,6.099072565755355,11.467628547771588,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.12935636037431308,0.015600098215125285,0.7269199994896868,1999,13.0,0
245091,711.111083984375,84374.0703125,0.0,0.0,0.0,8.5313663964353,7.967690944734274,0.0,7.7033754240032986,10.81109404469412,33725.92578125,2.5143187980986554,7.168037581245324,8.5313663964353,0.0,365,0.0,2012,5629.0,56.0,3.0,3,1,2.677274519867691,0.003199446565500751,0.517863877642449,1993,19.0,0
245103,2903.70361328125,16288.888671875,0.0,13703.7041015625,13703.7041015625,9.020107643283648,7.020654009985874,0.0,8.583306856860462,11.504268491900433,11077.77734375,2.5280103123690796,3.6385603402098208,9.020107643283648,0.0,365,0.0,2012,5629.0,56.0,3.0,1,1,0.42282937619328403,0.011011851265252013,-19.36565109471764,2002,10.0,0
245128,392.5925903320313,17374.07421875,0.0,0.0,0.0,0.0,9.698527228133912,0.0,0.0,10.53557359634312,629.629638671875,2.4779707810829326,3.6385603402098208,0.0,0.0,327,0.6931471805599453,2012,3319.0,33.0,2.0,3,1,0.24133532572028174,0.0,470.299976403427,2012,7.0,0
245220,3566.666748046875,22003.703125,0.0,0.0,0.0,8.73365965677392,7.550135342488429,0.0,7.38988419559268,11.127931074355397,38588.890625,2.53667706305488,9.315790903113744,8.73365965677392,0.0,365,0.0,2012,5621.0,56.0,3.0,1,1,0.20985734085777422,0.015105443142534846,1.1131966290201396,2001,11.0,0
245252,149114.8125,134011.109375,0.0,0.0,0.0,15.360741201057536,12.769967835179024,9514.814453125,10.086005053673402,13.298587842989576,218681.484375,14.156586644870305,10.008893086711856,15.358709945072174,0.0,365,0.0,2012,5510.0,55.0,3.0,2,1,0.0807604557396571,0.2493680051519445,0.984612488026259,2004,8.0,0
245297,870.370361328125,6288.888671875,0.0,0.0,0.0,6.107352817366944,8.203263458395233,0.0,5.92712351623355,7.737874657368562,4125.92578125,2.3338372215173107,7.524481248257534,6.107352817366944,0.0,242,0.6931471805599453,2012,3319.0,33.0,2.0,1,1,3.842500215881353,0.13943426897215616,0.4352557136678294,2012,0.0,0
245310,6900.0,74766.6640625,0.0,0.0,0.0,12.635028424674077,8.241068746017994,370.370361328125,10.711472724558318,11.205356536675144,50488.890625,2.5632640074399684,9.865799172572949,12.633821776847821,0.0,365,0.0,2012,5510.0,55.0,3.0,3,1,0.2348605590663368,0.021445850276075352,0.3977497577001545,2001,11.0,2
245353,0.0,407.4074096679688,0.0,0.0,0.0,6.155644114804829,7.612446652180243,0.0,0.0,0.0,0.0,2.1532084420889808,5.917199843171274,6.155644114804829,0.0,365,0.0,2012,2640.0,26.0,2.0,2,0,0.2466367794194046,0.8992674412792819,-0.27719079331230456,2003,9.0,1
245406,103.70369720458984,51585.18359375,0.0,0.0,0.0,6.115565001692938,8.310824833470337,0.0,0.0,7.6448661933145745,285.1851806640625,2.328383413627405,6.608999751719947,6.115565001692938,0.0,365,0.0,2012,3312.0,33.0,2.0,1,1,8.022886841752626,0.34811683902633156,0.13802041665196602,1991,21.0,0
245428,1414.8148193359375,714.8148193359375,0.0,0.0,0.0,7.939053148659644,7.477415665449915,0.0,0.0,9.730955654653643,1955.5555419921875,2.3996068064871676,3.816490541399029,7.939053148659644,0.0,365,0.0,2012,5630.0,56.0,3.0,1,0,0.006061719303730918,0.07079207767860157,-1.2113929008786246,2002,7.0,0
245456,0.0,3344.4443359375,0.0,0.0,0.0,0.0,8.999742789830492,0.0,6.536530593349115,11.28445613575028,54244.4453125,2.5547628254717716,5.004940091058004,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.45009418034957627,0.051091665452777144,-0.2515792829524055,2000,12.0,1
245467,11844.4443359375,265555.5625,0.0,0.0,0.0,10.44444030912489,10.88731718272368,0.0,12.207428600807162,11.879990231661512,39862.96484375,12.418511227573257,9.315790903113744,10.44444030912489,0.0,365,0.0,2012,2815.0,28.0,2.0,2,1,1.025548359907634,0.043635167442956445,0.23221694649687002,1994,18.0,1
245479,2548.148193359375,31381.482421875,0.0,0.0,0.0,9.934711665648113,8.643186096869531,0.0,0.0,8.280316859621166,5170.37060546875,2.3706989439719726,9.315790903113744,9.934711665648113,0.0,365,0.0,2012,5510.0,55.0,3.0,1,1,0.2560771062310327,0.3119493981110445,0.20500043677239338,2003,9.0,0
245527,3492.592529296875,40529.62890625,3.5361166625256297,0.0,-33.33333206176758,8.853279122962503,9.149752578094873,0.0,6.68586094706836,11.553792583472381,38707.40625,2.5580478331389296,4.318475276683786,8.853279122962503,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,1.7998906388845801,0.060470326864163176,0.1424343972199156,1992,20.0,1
245567,0.0,244448.140625,0.0,0.0,0.0,11.30655116504452,12.596352306989521,0.0,11.65539772567737,16.808007252674003,79881.484375,16.82672737478438,7.524481248257534,11.30655116504452,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.8285889911684808,0.013091813192629025,0.28607142645673594,2010,2.0,0
245641,12985.185546875,157111.109375,0.0,0.0,0.0,11.038126355768453,9.307423393430174,0.0,10.748979793818487,12.58738763970229,73725.9296875,12.886259088036018,7.524481248257534,11.038126355768453,0.0,365,0.0,2012,2751.0,27.0,2.0,1,1,0.14774063159719567,0.025279291006724817,0.952288925873885,1994,18.0,0
245681,6000.0,3714.814697265625,0.0,0.0,0.0,9.219656122658364,7.634176075663483,0.0,7.744313159143793,11.360346947085977,15622.22265625,2.5499345573744443,5.004940091058004,9.219656122658364,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.1323396561785442,0.013755386068232022,-0.43454365360710356,2006,6.0,0
245693,0.0,50225.92578125,0.0,0.0,0.0,0.0,9.105502397721203,0.0,9.507771979674404,12.80198738586398,8400.0,12.857551281941568,9.315790903113744,0.0,0.0,365,0.0,2012,3312.0,33.0,2.0,1,1,0.41800511277981317,0.0,2.5798363870397023,1994,18.0,0
245762,0.0,8081.4814453125,0.0,0.0,0.0,10.94580839978066,9.845204943146415,0.0,8.38198416467163,12.727203549523587,18566.666015625,12.836430607363866,7.524481248257534,10.94580839978066,0.0,365,0.0,2012,5610.0,56.0,3.0,2,0,1.2989536483377933,0.05022331065741906,0.03975989562442595,2010,7.0,2
245802,4244.4443359375,19337.037109375,0.0,0.0,0.0,11.134279213490196,8.387059146265884,0.0,9.438293044034648,11.388338947402511,45051.8515625,2.5117782676903255,9.315790903113744,11.134279213490196,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.38800579659009765,0.05175106245124158,0.2720125584089144,2006,7.0,0
245970,8781.4814453125,12529.6298828125,2.129113136772844,414.8148193359375,407.4074096679688,11.716630047856356,7.995531316327849,322.22222900390625,8.674684351469818,11.252631353132399,42111.109375,2.5317553918792775,3.6385603402098208,11.713998174784235,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.06084533042383937,0.024421639010456908,0.45174151790910744,1991,21.0,1
246003,32618.517578125,121240.7421875,0.0,0.0,0.0,11.561725152903833,8.888128182886252,0.0,9.116953137049578,12.066134972871604,153759.265625,12.86077034046442,9.315790903113744,11.561725152903833,0.0,365,0.0,2012,2611.0,26.0,2.0,2,1,0.9767330723817533,0.01142158826071538,0.17666525908274022,1995,17.0,0
246016,9477.77734375,305266.65625,0.0,0.0,0.0,10.195226667254218,8.88454354748727,0.0,11.483545088997271,13.652465460652726,19129.62890625,13.703487060528891,9.826580459163543,10.070142263590078,0.0,365,0.0,2012,2712.0,27.0,2.0,1,1,0.006883167483070416,0.0062058275945802805,11.361163563842156,2010,2.0,0
246029,4707.4072265625,57485.18359375,4.035223469192277,7.407407283782959,-48.14814758300781,10.782750758213295,9.545560499701299,496.2962951660156,0.0,11.324061239018318,16907.408203125,2.5413522136839015,7.524481248257534,10.772396982796513,0.0,365,0.0,2012,3320.0,33.0,2.0,3,1,0.12855023990485198,0.017719022345555283,7.10065357473234,2009,3.0,2
246049,607.4074096679688,19944.4453125,0.0,33.33333206176758,33.33333206176758,7.9715333006890585,8.604573038923725,0.0,7.837685864449235,11.448575342751132,76344.4453125,2.5719741482609084,7.706712849577192,7.9715333006890585,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,1.1637040999842538,0.028861525190958852,1.324724691705181,2011,1.0,1
246087,2981.4814453125,57488.890625,0.0,0.0,0.0,11.189258961948898,7.366749429028583,0.0,10.410669828613882,11.918644082608802,48311.109375,2.580908145007968,9.315790903113744,11.189258961948898,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.8662884473401975,0.006406350997549597,0.4643462042031133,1997,7.0,0
246114,985.1851806640624,70418.515625,0.0,0.0,0.0,8.271832426453084,9.157201316831637,0.0,6.46993916167031,9.930935131961908,5840.74072265625,2.4444656163841767,8.217358538114986,8.271832426453084,0.0,365,0.0,2012,3320.0,33.0,2.0,3,1,0.23472099149970216,0.2293221876783269,1.0255348696202742,1998,14.0,0
246155,37103.703125,160118.515625,0.0,0.0,0.0,13.93046582146114,9.791369665167368,0.0,0.0,11.627816057654774,49555.5546875,12.466230330656504,13.407822261653576,13.93046582146114,0.0,365,0.0,2012,5530.0,55.0,3.0,2,1,4.21341267190868,0.06540081227426495,0.12771528553999062,2003,9.0,2
246191,19870.37109375,91870.3671875,0.0,0.0,0.0,12.383711510825977,7.886178869711212,0.0,0.0,7.61061442272432,285.1851806640625,2.3987034085970054,10.473658045761187,12.383711510825977,0.0,365,0.0,2012,5510.0,55.0,3.0,3,1,120.28571436979333,0.113666668922526,0.00042138213898110916,2002,10.0,1
246242,1514.8148193359375,18366.666015625,0.0,0.0,0.0,5.0534109453919775,7.623370383741356,0.0,8.512195567823124,10.982417898031686,22814.814453125,2.5183105747287375,9.315790903113744,5.0534109453919775,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.2149758558716002,0.02127484484362362,8.32997978427184,2005,7.0,2
246274,996.2963256835936,71677.78125,0.0,0.0,0.0,9.129881203897131,9.881823118934943,0.0,0.0,10.489654634051384,33500.0,2.5198630113974794,7.524481248257534,9.129881203897131,0.0,365,0.0,2012,2932.0,29.0,1.0,3,1,0.8018159888008284,0.19193509742385317,0.3553390797015752,2009,3.0,1
246319,10755.5556640625,19759.259765625,0.0,0.0,0.0,12.833972637240224,8.058409353007384,96.29629516601561,5.391436621528049,10.778359676404715,32474.07421875,2.523612716322147,12.622224508809097,12.833715588798773,0.0,365,0.0,2012,5510.0,55.0,3.0,3,1,0.10679086759450489,0.03085753948374027,0.49383166042816196,1998,14.0,1
246368,81.48148345947266,68055.5546875,0.0,0.0,0.0,7.333434458275543,9.636883016866541,0.0,0.0,7.880594321086154,0.0,2.3401825784974517,9.315790903113744,7.333434458275543,0.0,365,0.0,2012,5510.0,55.0,3.0,2,1,42.7580658311874,1.1598628807692086,0.006640248488510887,2001,11.0,1
246388,27707.408203125,161925.921875,0.0,0.0,0.0,12.334551677306601,10.918602170276632,13992.5927734375,8.35360176604443,12.62565092187473,63174.07421875,13.039547369352501,9.315790903113744,12.271049766757724,0.0,365,0.0,2012,5510.0,55.0,3.0,1,1,0.24562449328345923,0.014717953455036481,0.2641292144119932,2002,10.0,0
246398,0.0,77470.3671875,0.0,0.0,0.0,11.693958301095305,7.601402334583733,544.4444580078125,10.97489804809549,11.80302882249403,52003.703125,2.5716817182215177,7.563681215843375,11.68940499028055,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.3235172275468979,0.010129853822340303,7.526534760307588,2008,4.0,2
246424,44.44444274902344,470.370361328125,0.0,0.0,0.0,0.0,8.194096300032392,0.0,0.0,7.8636512654486515,0.0,2.276626075078752,6.608999751719947,0.0,0.0,365,0.0,2012,2630.0,26.0,2.0,2,1,0.015054744354059842,0.5770820869075238,-1.0615012429926645,2003,9.0,0
246434,0.0,910400.0,0.0,0.0,0.0,0.0,7.664172820031188,0.0,0.0,13.532834517731517,2744.4443359375,13.53075885445115,7.524481248257534,0.0,0.0,365,0.0,2012,2651.0,26.0,2.0,1,0,0.004745231065742054,0.0026440958734586877,183.82743347631674,1989,23.0,0
246442,88.88888549804686,71766.6640625,0.0,0.0,0.0,0.0,8.870075042461933,0.0,0.0,10.68656603728199,13118.5185546875,2.508186832565263,6.851655142859361,0.0,0.0,365,0.0,2012,2822.0,28.0,2.0,2,1,0.07130591055346383,0.08062109047385004,1.710828238062503,1999,13.0,0
246454,49785.18359375,617044.4375,0.0,0.0,0.0,13.123875358784177,11.899000566892413,1162.9630126953125,7.686519371064172,13.765768756756918,204500.0,14.127026551265445,10.925156784281393,13.12155023439314,0.0,365,0.0,2012,2899.0,28.0,2.0,2,1,0.08815685702803507,0.10235622610924025,0.38990348148452525,1996,16.0,2
